Timestamp,RelativeHumidity (%)
2025-05-29T10:30:07.808143,47.73
2025-05-29T10:30:08.898645,47.73
2025-05-29T10:30:09.889954,47.73
2025-05-29T10:30:10.865053,47.73
2025-05-29T10:30:11.870586,47.75
2025-05-29T10:30:12.860255,47.75
2025-05-29T10:30:13.879669,47.75
2025-05-29T10:30:14.885532,47.75
2025-05-29T10:30:15.860230,47.75
2025-05-29T10:30:16.866146,47.76
2025-05-29T10:30:17.914349,47.76
2025-05-29T10:30:18.903987,47.76
2025-05-29T10:30:19.880022,47.76
2025-05-29T10:30:20.913686,47.76
2025-05-29T10:30:21.918649,47.78
2025-05-29T10:30:22.953706,47.78
2025-05-29T10:30:23.947117,47.78
2025-05-29T10:30:24.919788,47.78
2025-05-29T10:30:25.895489,47.78
2025-05-29T10:30:26.870432,47.78
2025-05-29T10:30:27.860283,47.78
2025-05-29T10:30:28.909678,47.78
2025-05-29T10:30:29.885420,47.78
2025-05-29T10:30:30.860218,47.78
2025-05-29T10:30:31.865399,47.78
2025-05-29T10:30:32.869818,47.77
2025-05-29T10:30:33.860797,47.77
2025-05-29T10:30:34.879151,47.77
2025-05-29T10:30:35.870109,47.77
2025-05-29T10:30:36.859911,47.77
2025-05-29T10:30:37.865398,47.76
2025-05-29T10:30:38.870871,47.76
2025-05-29T10:30:39.860342,47.76
2025-05-29T10:30:40.866187,47.76
2025-05-29T10:30:41.871063,47.76
2025-05-29T10:30:42.874774,47.75
2025-05-29T10:30:43.879626,47.75
2025-05-29T10:30:44.872685,47.75
2025-05-29T10:30:45.874657,47.75
2025-05-29T10:30:46.867622,47.75
2025-05-29T10:30:47.915595,47.75
2025-05-29T10:30:48.906157,47.78
2025-05-29T10:30:49.926405,47.78
2025-05-29T10:30:50.901644,47.78
2025-05-29T10:30:51.875751,47.78
2025-05-29T10:30:52.879658,47.78
2025-05-29T10:30:53.871181,47.73
2025-05-29T10:30:54.860913,47.73
2025-05-29T10:30:55.866391,47.73
2025-05-29T10:30:56.871255,47.73
2025-05-29T10:30:57.860956,47.73
2025-05-29T10:30:58.870796,47.77
2025-05-29T10:30:59.871478,47.77
2025-05-29T10:31:00.861456,47.77
2025-05-29T10:31:01.881015,47.77
2025-05-29T10:31:02.870442,47.77
2025-05-29T10:31:03.860870,47.77
2025-05-29T10:31:04.898286,47.77
2025-05-29T10:31:05.885853,47.77
2025-05-29T10:31:06.875980,47.77
2025-05-29T10:31:07.866779,47.77
2025-05-29T10:31:08.871731,47.76
2025-05-29T10:31:09.875589,47.76
2025-05-29T10:31:10.879384,47.76
2025-05-29T10:31:11.869642,47.76
2025-05-29T10:31:12.860708,47.76
2025-05-29T10:31:13.865602,47.76
2025-05-29T10:31:14.869757,47.78
2025-05-29T10:31:15.860710,47.78
2025-05-29T10:31:16.865727,47.78
2025-05-29T10:31:17.869537,47.78
2025-05-29T10:31:18.860677,47.78
2025-05-29T10:31:19.866233,47.77
2025-05-29T10:31:20.885126,47.77
2025-05-29T10:31:21.862707,47.77
2025-05-29T10:31:22.866335,47.77
2025-05-29T10:31:23.871307,47.77
2025-05-29T10:31:24.893493,47.79
2025-05-29T10:31:25.880885,47.79
2025-05-29T10:31:26.870093,47.79
2025-05-29T10:31:27.860570,47.79
2025-05-29T10:31:28.879456,47.79
2025-05-29T10:31:29.871111,47.74
2025-05-29T10:31:30.860807,47.74
2025-05-29T10:31:31.865907,47.74
2025-05-29T10:31:32.870253,47.74
2025-05-29T10:31:33.860997,47.74
2025-05-29T10:31:34.895115,47.76
2025-05-29T10:31:35.899780,47.76
2025-05-29T10:31:36.910164,47.76
2025-05-29T10:31:37.895854,47.76
