Timestamp,RelativeHumidity (%),Temperature (°C)
2025-06-04T08:28:27.346425,37.86,
2025-06-04T08:28:28.365214,37.86,
2025-06-04T08:28:29.417074,37.86,
2025-06-04T08:28:30.540926,38.32,
2025-06-04T08:28:31.665701,38.32,
2025-06-04T08:28:32.685786,38.32,
2025-06-04T08:28:33.690419,38.32,
2025-06-04T08:28:34.710249,38.58,
